"region","year","week","percent_unweighted_ili","ilitotal","num_of_providers","total_patients","total_specimens","total_a","total_b","percent_positive"
"Delaware",2018,39,0.12024,3,10,2495,135,1,0,0.74
"Delaware",2018,40,0,0,10,2530,147,1,0,0.68
"Delaware",2018,41,0.0872981,2,10,2291,149,0,1,0.67
"Delaware",2018,42,0.113679,3,10,2639,156,6,0,3.85
"Delaware",2018,43,0.155521,4,10,2572,192,4,0,2.08
"Delaware",2018,44,0.152091,4,10,2630,182,1,0,0.55
"Delaware",2018,45,0.530179,13,10,2452,181,1,0,0.55
"Delaware",2018,46,0.41511,10,10,2409,194,3,0,1.55
"Delaware",2018,47,0.256082,4,10,1562,231,15,0,6.49
"Delaware",2018,48,0.199681,5,10,2504,252,9,0,3.57
"Delaware",2018,49,0.649652,14,10,2155,253,25,1,10.28
"Delaware",2018,50,0.655881,15,10,2287,343,37,0,10.79
"Delaware",2018,51,1.24648,31,10,2487,404,59,2,15.1
"Delaware",2018,52,0.805802,10,10,1241,399,50,0,12.53
"Delaware",2019,1,0.745841,13,10,1743,391,42,0,10.74
"Delaware",2019,2,0.686416,19,10,2768,382,62,0,16.23
"Delaware",2019,3,0.813376,18,9,2213,474,86,0,18.14
"Delaware",2019,4,1.03194,21,10,2035,460,105,0,22.83
"Delaware",2019,5,1.6381,43,10,2625,534,166,1,31.27
"Delaware",2019,6,2.31047,64,10,2770,511,148,2,29.35
"Delaware",2019,7,2.2886,59,10,2578,553,152,1,27.67
"Delaware",2019,8,1.77706,44,10,2476,441,119,2,27.44
"Delaware",2019,9,1.11753,29,10,2595,485,127,1,26.39
"Delaware",2019,10,1.28294,37,10,2884,468,115,2,25
"Delaware",2019,11,0.951294,25,9,2628,397,63,1,16.12
"Delaware",2019,12,0.802512,23,10,2866,334,59,1,17.96
"Delaware",2019,13,0.744153,21,10,2822,310,32,2,10.97
"Delaware",2019,14,0.662495,18,10,2717,244,25,0,10.25
"Delaware",2019,15,0.35461,10,10,2820,186,9,0,4.84
"Delaware",2019,16,0.225023,5,10,2222,144,2,0,1.39
"Delaware",2019,17,0.202922,5,10,2464,105,0,0,0
"Delaware",2019,18,0.11194,3,10,2680,105,2,0,1.9
"Delaware",2019,19,0.09995,2,9,2001,76,1,0,1.32
"Delaware",2019,20,0.154381,4,10,2591,51,0,0,0
"Delaware",2019,21,0,0,6,1364,72,1,0,1.39
"Delaware",2019,22,0,0,5,1066,51,3,0,5.88
"Delaware",2019,23,0,0,5,1318,33,0,0,0
"Delaware",2019,24,0.0762195,1,5,1312,50,0,0,0
"Delaware",2019,25,0,0,5,1185,51,0,0,0
"Delaware",2019,26,0,0,5,1214,27,0,0,0
"Delaware",2019,27,0,0,5,1091,34,0,0,0
"Delaware",2019,28,0,0,5,1363,34,2,0,5.88
"Delaware",2019,29,0,0,5,1305,33,0,0,0
"Delaware",2019,30,0,0,5,1270,23,0,0,0
"Delaware",2019,31,0,0,5,1356,41,0,1,2.44
"Delaware",2019,32,0,0,5,1174,35,1,0,2.86
"Delaware",2019,33,0,0,5,1335,31,0,0,0
"Delaware",2019,34,0,0,5,1008,31,0,0,0
"Delaware",2019,35,0,0,5,1166,42,1,0,2.38
"Delaware",2019,36,0,0,5,922,45,1,0,2.22
"Delaware",2019,37,0,0,5,1375,91,0,0,0
"Delaware",2019,38,0,0,5,1220,107,0,0,0
"Delaware",2019,39,0.161681,2,5,1237,142,1,0,0.7
"Delaware",2019,40,0,0,6,1260,184,4,1,2.72
"Delaware",2019,41,0.0737463,1,6,1356,218,1,3,1.83
"Delaware",2019,42,0,0,6,1325,211,6,1,3.32
"Delaware",2019,43,0.0747943,1,6,1337,211,1,5,2.84
"Delaware",2019,44,0.437318,6,6,1372,200,0,1,0.5
"Delaware",2019,45,0.1554,2,6,1287,250,2,7,3.6
"Delaware",2019,46,0.0795545,1,6,1257,280,5,10,5.36
"Delaware",2019,47,0.142959,2,6,1399,267,1,15,5.99
"Delaware",2019,48,0.614125,6,7,977,379,6,7,3.43
"Delaware",2019,49,0.353607,5,7,1414,362,12,32,12.15
"Delaware",2019,50,0.507614,7,7,1379,425,7,29,8.47
"Delaware",2019,51,1.32353,18,7,1360,485,32,54,17.73
"Delaware",2019,52,4.06504,30,7,738,627,64,59,19.62
"Delaware",2020,1,2.56148,25,7,976,525,53,50,19.62
"Delaware",2020,2,1.9424,29,7,1493,541,73,49,22.55
"Delaware",2020,3,2.30216,32,7,1390,546,83,39,22.34
"Delaware",2020,4,1.72884,19,7,1099,616,114,43,25.49
"Delaware",2020,5,2.60014,37,7,1423,656,146,42,28.66
"Delaware",2020,6,1.05914,12,6,1133,573,119,47,28.97
"Delaware",2020,7,2.70078,38,7,1407,557,119,31,26.93
"Delaware",2020,8,3.74065,45,7,1203,501,84,25,21.76
"Delaware",2020,9,3.51482,51,7,1451,569,81,20,17.75
"Delaware",2020,10,2.46723,32,7,1297,745,85,23,14.5
"Delaware",2020,11,2.27894,25,7,1097,784,33,8,5.23
"Delaware",2020,12,3.38346,27,7,798,665,8,5,1.95
"Delaware",2020,13,0.595238,3,7,504,662,1,2,0.45
"Delaware",2020,14,0.267023,2,7,749,270,1,1,0.74
"Delaware",2020,15,0,0,7,603,25,1,0,4
"Delaware",2020,16,0,0,6,446,32,0,0,0
"Delaware",2020,17,0.111607,1,6,896,144,2,0,0
"Delaware",2020,18,0,0,6,826,19,0,0,0
"Delaware",2020,19,0,0,7,849,144,2,0,0
"Delaware",2020,20,0,0,7,1052,21,0,0,0
"Delaware",2020,21,0,0,6,968,144,2,0,0
"Delaware",2020,22,0,0,7,829,144,2,0,0
"Delaware",2020,23,0,0,7,1046,144,2,0,0
"Delaware",2020,24,0,0,6,970,144,2,0,0
"Delaware",2020,25,0,0,7,1118,144,2,0,0
"Delaware",2020,26,0,0,6,1103,144,2,0,0
"Delaware",2020,27,0,0,7,957,144,2,0,0
"Delaware",2020,28,0.73707,58,15,7869,144,2,0,0
"Delaware",2020,29,0.496159,31,15,6248,144,2,0,0
"Delaware",2020,30,0.531258,43,14,8094,144,2,0,0
"Delaware",2020,31,0.595238,48,15,8064,144,2,0,0
"Delaware",2020,32,0.533944,42,14,7866,144,2,0,0
"Delaware",2020,33,0.440695,35,14,7942,144,2,0,0
"Delaware",2020,34,0.552351,45,14,8147,144,2,0,0
"Delaware",2020,35,0.608865,50,14,8212,144,2,0,0
"Delaware",2020,36,0.603051,51,14,8457,144,2,0,0
"Delaware",2020,37,0.523104,42,14,8029,144,2,0,0
"Delaware",2020,38,0.404635,22,14,5437,144,2,0,0
"Delaware",2020,39,0.304198,15,16,4931,144,2,0,0
"Delaware",2020,40,0.356234,21,17,5895,144,2,0,0
"Delaware",2020,41,0.274625,15,17,5462,144,2,0,0
"Delaware",2020,42,0.653975,45,17,6881,144,2,0,0
"Delaware",2020,43,0.629186,62,18,9854,144,2,0,0
"Delaware",2020,44,0.542182,50,17,9222,144,2,0,0
"Delaware",2020,45,0.741886,72,17,9705,144,2,0,0
"Delaware",2020,46,0.558553,59,18,10563,144,2,0,0
"Delaware",2020,47,0.836158,74,16,8850,144,2,0,0
"Delaware",2020,48,1.22967,96,17,7807,144,2,0,0
"Delaware",2020,49,0.800162,79,19,9873,144,2,0,0
"Delaware",2020,50,0.813008,77,19,9471,144,2,0,0
"Delaware",2020,51,0.778037,70,18,8997,144,2,0,0
"Delaware",2020,52,0.706714,60,18,8490,144,2,0,0
"Delaware",2020,53,0.935711,85,19,9084,144,2,0,0
"Delaware",2021,1,0.680208,72,19,10585,144,2,0,0
"Delaware",2021,2,0.771303,63,15,8168,144,2,0,0
"Delaware",2021,3,0.561143,53,17,9445,144,2,0,0
"Delaware",2021,4,0.329218,28,18,8505,144,2,0,0
"Delaware",2021,5,0.406669,30,19,7377,144,2,0,0
"Delaware",2021,6,0.370193,31,18,8374,144,2,0,0
"Delaware",2021,7,0.690417,50,14,7242,144,2,0,0
"Delaware",2021,8,0.343643,28,16,8148,144,2,0,0
"Delaware",2021,9,0.399516,33,16,8260,144,2,0,0
"Delaware",2021,10,0.311526,33,19,10593,144,2,0,0
"Delaware",2021,11,0.243265,27,19,11099,583,0,0,0
"Delaware",2021,12,0.275618,28,16,10159,565,0,0,0
"Delaware",2021,13,0.521003,48,15,9213,654,0,0,0
"Delaware",2021,14,0.388098,39,16,10049,144,2,0,0
"Delaware",2021,15,0.495731,54,17,10893,144,2,0,0
"Delaware",2021,16,0.258702,33,19,12756,144,2,0,0
"Delaware",2021,17,0.290625,35,20,12043,144,2,0,0
"Delaware",2021,18,0.349127,42,19,12030,144,2,0,0
"Delaware",2021,19,0.235868,29,19,12295,144,2,0,0
"Delaware",2021,20,0.464596,54,19,11623,144,2,0,0
"Delaware",2021,21,0.391543,35,15,8939,144,2,0,0
"Delaware",2021,22,0.506048,41,15,8102,144,2,0,0
"Delaware",2021,23,0.414938,35,14,8435,144,2,0,0
"Delaware",2021,24,0.44058,38,15,8625,144,2,0,0
"Delaware",2021,25,0.482063,43,15,8920,144,2,0,0
"Delaware",2021,26,0.523739,46,15,8783,144,2,0,0
"Delaware",2021,27,0.527413,43,16,8153,144,2,0,0
"Delaware",2021,28,0.579581,52,16,8972,144,2,0,0
"Delaware",2021,29,0.540662,48,14,8878,144,2,0,0
"Delaware",2021,30,0.648464,57,14,8790,144,2,0,0
"Delaware",2021,31,0.71248,62,14,8702,144,2,0,0
"Delaware",2021,32,0.725514,66,15,9097,144,2,0,0
"Delaware",2021,33,0.711744,68,16,9554,144,2,0,0
"Delaware",2021,34,0.758937,76,16,10014,144,2,0,0
"Delaware",2021,35,0.742574,66,14,8888,144,2,0,0
"Delaware",2021,36,1.08418,102,15,9408,144,2,0,0
"Delaware",2021,37,0.945606,109,17,11527,144,2,0,0
"Delaware",2021,38,0.999216,102,17,10208,144,2,0,0
"Delaware",2021,39,1.2616,102,14,8085,144,2,0,0
"Delaware",2021,40,1.07165,121,18,11291,144,2,0,0
"Delaware",2021,41,1.00167,108,16,10782,144,2,0,0
"Delaware",2021,42,0.846208,109,19,12881,144,2,0,0
"Delaware",2021,43,0.912799,94,16,10298,144,2,0,0
"Delaware",2021,44,0.711249,87,19,12232,144,2,0,0
"Delaware",2021,45,0.716204,88,19,12287,144,2,0,0
"Delaware",2021,46,1.07538,107,16,9950,144,2,0,0
"Delaware",2021,47,1.29219,98,16,7584,144,2,0,0
"Delaware",2021,48,1.51265,156,16,10313,144,2,0,0
"Delaware",2021,49,2.06206,212,16,10281,144,2,0,0
"Delaware",2021,50,2.31095,235,17,10169,144,2,0,0
"Delaware",2021,51,1.86008,180,19,9677,144,2,0,0
"Delaware",2021,52,3.08781,288,14,9327,144,2,0,0
"Delaware",2022,1,2.50447,210,15,8385,144,2,0,0
"Delaware",2022,2,1.66836,131,16,7852,144,2,0,0
"Delaware",2022,3,0.974072,68,16,6981,144,2,0,0
"Delaware",2022,4,0.673401,62,19,9207,144,2,0,0
"Delaware",2022,5,0.377992,36,19,9524,144,2,0,0
"Delaware",2022,6,0.613346,50,16,8152,144,2,0,0
"Delaware",2022,7,0.470163,39,16,8295,144,2,0,0
"Delaware",2022,8,0.428725,36,16,8397,144,2,0,0
"Delaware",2022,9,0.60241,58,19,9628,144,2,0,0
"Delaware",2022,10,0.59204,54,16,9121,144,2,0,0
"Delaware",2022,11,0.889699,83,16,9329,144,2,0,0
"Delaware",2022,12,1.13674,102,16,8973,144,2,0,0
"Delaware",2022,13,0.840034,70,16,8333,144,2,0,0
"Delaware",2022,14,1.14249,108,16,9453,144,2,0,0
"Delaware",2022,15,1.22231,112,16,9163,144,2,0,0
